ID,LTSTDUPD,Category,Brand,Product_Name,Color,Price,Qty,Package,Terms,,Language,Remarks
Kenwood HMP30.A0WH Handmix Lite 5 speed Hand Mixer,18-Nov,HA,Kenwood,HMP30.A0WH Handmix Lite 5 speed Hand Mixer,,43.9,,,,  ,,
Kenwood SMP84 Sandwich Maker,18-Nov,HA,Kenwood,SMP84 Sandwich Maker,,65.9,,,,  ,,
Kingston Canvas Select class 10 UHS-I 100mb/s (SDCS2-256GB) NEW,9-Sep,MCA,Kingston,Canvas Select class 10 UHS-I  100mb/s (SDCS2-256GB) NEW,,34.5,,,MOQ: 5,  ,,
Kingston Canvas Select class 10 UHS-I 100mb/s (SDCS2-128GB) NEW,9-Nov,MCA,Kingston,Canvas Select class 10 UHS-I 100mb/s (SDCS2-128GB) NEW,,14.9,,,MOQ: 5,  ,,
Kingston Canvas Select class 10 UHS-I 100mb/s (SDCS2-16GB) NEW,25-Nov,MCA,Kingston,Canvas Select class 10 UHS-I 100mb/s (SDCS2-16GB) NEW,,3.9,,,MOQ: 5,  ,,
Kingston Canvas Select class 10 UHS-I 100mb/s (SDCS2-32GB) NEW,,MCA,Kingston,Canvas Select class 10 UHS-I 100mb/s (SDCS2-32GB) NEW,,5.6,,,MOQ: 5,  ,,
Kingston Canvas Select class 10 UHS-I 100mb/s (SDCS2-64GB) NEW,21-Sep,MCA,Kingston,Canvas Select class 10 UHS-I 100mb/s (SDCS2-64GB) NEW,,8.3,,,MOQ: 5,  ,,
Kingston Canvas Select class 10 UHS-I 80mb/s (SDCS-16GB) NEW,,MCA,Kingston,Canvas Select class 10 UHS-I 80mb/s (SDCS-16GB) NEW,,3.9,,,MOQ: 5,  ,,
Kingston FCR-HS4. card reader All-in-one USB3.0,,MCA,Kingston,FCR-HS4. card reader All-in-one USB3.0,,17.3,,,MOQ: 5,  ,,
Kingston FCR-MLG4 (USB 3.0) card reader,,MCA,Kingston,FCR-MLG4 (USB 3.0) card reader,,8.6,,,MOQ: 5,  ,,
KIOXIA LMEX1L128GG2 (EU pack) Micro SD card 128G,,MCA,KIOXIA,LMEX1L128GG2 (EU pack)  Micro SD card 128G,,13.6,,,MOQ: 5,  ,,
KIOXIA LMEX1L256GG2 (EU pack) Micro SD card 256G,,MCA,KIOXIA,LMEX1L256GG2 (EU pack)  Micro SD card 256G,,27.9,,,MOQ: 5,  ,,
Kodak SMILE Instant Digital Printer Black,7-Dec,MCA,Kodak,SMILE Instant Digital Printer,Black,54.2,,,,  ,,
Kodak SMILE Instant Digital Printer Blue,7-Dec,MCA,Kodak,SMILE Instant Digital Printer,Blue,54.2,,,,  ,,N
Kodak SMILE Instant Digital Printer Red,7-Dec,MCA,Kodak,SMILE Instant Digital Printer,Red,54.2,,,,  ,,N
Kodak SMILE Instant Digital Printer White,7-Dec,MCA,Kodak,SMILE Instant Digital Printer,White,54.2,,,,  ,,N
Konka Baby Hair Trimmer KON-KYL01P Blue,8-Dec,,Konka,Baby Hair Trimmer KON-KYL01P,Blue,26.5,,,,  ,,N
Konka Desktop LED Leafless Fan KON-KFUW1 White,8-Dec,,Konka,Desktop LED Leafless Fan KON-KFUW1,White,31.7,,,,  ,,N
Konka Induction Cooker KE0-1901 White,8-Dec,,Konka,Induction Cooker KE0-1901,White,41.3,,,,  ,,N
Konka Multifunctional Electric Oven 12L KON-KAO1208 Red,8-Dec,,Konka,Multifunctional Electric Oven 12L KON-KAO1208,Red,31.7,,,,  ,,N
"Lenovo L79031 Legion Pro 5G Dual 128GB (12GB RAM) Blue China Spec, with google play",22-Dec,MPT,Lenovo,L79031 Legion Pro 5G Dual 128GB (12GB RAM),Blue,506.5,,"China Spec, with google play",,  ,,U
"Lenovo L79031 Legion Pro 5G Dual 128GB (12GB RAM) Red China Spec, with google play",21-Dec,MPT,Lenovo,L79031 Legion Pro 5G Dual 128GB (12GB RAM),Red,506.5,,"China Spec, with google play",,  ,,
"Lenovo L79031 Legion Pro 5G Dual 256GB (12GB RAM) Blue China Spec, with google play",22-Dec,MPT,Lenovo,L79031 Legion Pro 5G Dual 256GB (12GB RAM),Blue,556.8,,"China Spec, with google play",,  ,,U
"Lenovo L79031 Legion Pro 5G Dual 256GB (12GB RAM) Red China Spec, with google play",22-Dec,MPT,Lenovo,L79031 Legion Pro 5G Dual 256GB (12GB RAM),Red,556.8,,"China Spec, with google play",,  ,,U
"Lenovo Legion Pro 5G 512GB (16GB RAM) Transparent Edition China Spec, with google play",22-Dec,MPT,Lenovo,Legion Pro 5G 512GB (16GB RAM),Transparent Edition,822,,"China Spec, with google play",,  ,,U
Leravan Foot Airbag Massager TA013-FPK Pink,8-Dec,,Leravan,Foot Airbag Massager TA013-FPK,Pink,69.7,,,,  ,,N
Leravan Foot Massager ZJ007-TGY Grey,8-Dec,,Leravan,Foot Massager ZJ007-TGY,Grey,69.7,,,,  ,,N
Leravan Neck pillow Massager LF-J003 Grey,8-Dec,,Leravan,Neck pillow Massager LF-J003,Grey,22,,,,  ,,N
Leravan Wireless 3D Shiatsu Massager AP017-SGY Grey,8-Dec,,Leravan,Wireless 3D Shiatsu Massager AP017-SGY,Grey,74.2,,,,  ,,N
LEXAR Micro sd card 256GM (LSDMI256BB633A),,MCA,LEXAR,Micro sd card 256GM  (LSDMI256BB633A),,27.3,,,MOQ: 5,  ,,
LEXAR Micro sd card 256GM (LSDMI256BBEU633A),,MCA,LEXAR,Micro sd card 256GM (LSDMI256BBEU633A),,29.6,,,MOQ: 5,  ,,
LEXAR Micro sd card 32GM (LSDMI032GBB633A),,MCA,LEXAR,Micro sd card 32GM (LSDMI032GBB633A),,5.2,,,MOQ: 5,  ,,
LEXAR Micro sd card 512GM (LSDMI512BB633A),,MCA,LEXAR,Micro sd card 512GM  (LSDMI512BB633A),,58,,,MOQ: 5,  ,,
LEXAR Micro sd card 512GM (LSDMI512BBEU633A) Bulk,16-Nov,MCA,LEXAR,Micro sd card 512GM (LSDMI512BBEU633A),,45.2,,Bulk,,  ,,
LEXAR Micro sd card 64GM (LSDMI064GBBAP633A),,MCA,LEXAR,Micro sd card 64GM (LSDMI064GBBAP633A),,8.2,,,MOQ: 5,  ,,
LG BWL1 Derma LED Mask,7-Aug,HA,LG,BWL1 Derma LED Mask,,466.5,,,,  ,,
LG G900EMW LG Velvet 5G Dual 128GB (6GB RAM) Aurora Gray Regional Unlocked,16-Dec,MPT,LG,G900EMW LG Velvet 5G Dual 128GB (6GB RAM),Aurora Gray,376.2,,Regional Unlocked,,  ,,
LG PuriCare Air Purifier AS55GDWU0 White,29-Oct,HA,LG,PuriCare Air Purifier AS55GDWU0,White,285.9,,,,  ,,N
Life Element Air Fryer 3L Q1-H01 Green,8-Dec,,Life Element,Air Fryer 3L Q1-H01,Green,69.7,,,,  ,,N
Life Element Air Fryer 3L Q5-H01 Green,8-Dec,,Life Element,Air Fryer 3L Q5-H01,Green,80.7,,,,  ,,N
Life Element Electric Cooking Lunch Box DFH-F1519 White,8-Dec,,Life Element,Electric Cooking Lunch Box DFH-F1519,White,41.3,,,,  ,,N
Life Element Electric Cooking Lunch Box LIF-F61 Green,8-Dec,,Life Element,Electric Cooking Lunch Box LIF-F61,Green,31,,,,  ,,N
Life Element Electric Heating Lunch Box F63 Yellow,8-Dec,,Life Element,Electric Heating Lunch Box F63,Yellow,46.5,,,,  ,,N
Life Element Electric Heating Lunch Box LIF-F58 Green,8-Dec,,Life Element,Electric Heating Lunch Box LIF-F58,Green,41.3,,,,  ,,N
Life Element Electric Kettle 0.8L 700W LIF-I150 Purple,8-Dec,,Life Element,Electric Kettle 0.8L 700W LIF-I150,Purple,41.3,,,,  ,,N
Life Element Foldable Multifunctional Food Chopper J2-H02 White,8-Dec,,Life Element,Foldable Multifunctional Food Chopper J2-H02,White,69.7,,,,  ,,N
Life Element Mini Cooking Pot Rice Cooker 1.2L LIF-F55 Green,8-Dec,,Life Element,Mini Cooking Pot Rice Cooker 1.2L LIF-F55,Green,41.3,,,,  ,,N
Life Element Multifunctional Cooking Pot LIF-L6 Silver,8-Dec,,Life Element,Multifunctional Cooking Pot LIF-L6,Silver,31,,,,  ,,N
Life Element Multifunctional Electric Boiler 2L J16-H01GY White,8-Dec,,Life Element,Multifunctional Electric Boiler 2L J16-H01GY,White,43.9,,,,  ,,N
Life Element Multifunctional Electric Boiler 2L J19-H01 Green,8-Dec,,Life Element,Multifunctional Electric Boiler 2L J19-H01,Green,41.3,,,,  ,,N
Life Element Multifunctional Food Cleaning Machine LIF-Y1 Green,8-Dec,,Life Element,Multifunctional Food Cleaning Machine LIF-Y1,Green,69.7,,,,  ,,N
Life Element Multifunctional Tea Boiler 0.5L 600W LIF-I90 White,8-Dec,,Life Element,Multifunctional Tea Boiler 0.5L 600W LIF-I90,White,38.1,,,,  ,,N
Life Element Multifunctional Tea Boiler 0.8L 600W LIF-I72 White,8-Dec,,Life Element,Multifunctional Tea Boiler 0.8L 600W LIF-I72,White,25.9,,,,  ,,N
Life Element Portable Electric Heating Lunch Box DFH-F100 White,8-Dec,,Life Element,Portable Electric Heating Lunch Box DFH-F100,White,20.7,,,,  ,,N
Life Element Portable Electric Kettle 0.6L I25-H01 Brown,8-Dec,,Life Element,Portable Electric Kettle 0.6L I25-H01,Brown,41.3,,,,  ,,N
Life Element Portable Electric Water Cup 300ML I127-H01 Silver,8-Dec,,Life Element,Portable Electric Water Cup 300ML I127-H01,Silver,31.7,,,,  ,,N
Life Element Portable Eletric Water Cup I139-H01 Green,8-Dec,,Life Element,Portable Eletric Water Cup I139-H01,Green,47.8,,,,  ,,N
Life Element Portable Rechargeable Juice Blender K9-H01 Pink,8-Dec,,Life Element,Portable Rechargeable Juice Blender K9-H01,Pink,23.3,,,,  ,,N
Life Element Sandwich Maker P8A-HO1 Green,8-Dec,,Life Element,Sandwich Maker P8A-HO1,Green,38.1,,,,  ,,N
Life Element Smokeless Electric Grill LIF-P6 Green,8-Dec,,Life Element,Smokeless Electric Grill LIF-P6,Green,98.8,,,,  ,,N
Life Element Toaster 750W Q2-H01 White,8-Dec,,Life Element,Toaster 750W Q2-H01,White,41.3,,,,  ,,N
Lofans Handheld Steam Iron GT-301W White,8-Dec,,Lofans,Handheld Steam Iron GT-301W,White,28.4,,,,  ,,N
Lofans Sensor Automatic Water Saver Tap HD-ZNJSQ-02 White,8-Dec,,Lofans,Sensor Automatic Water Saver Tap HD-ZNJSQ-02,White,20.7,,,,  ,,N
Logitech A40 Gaming Headset Black,8-Dec,MCA,Logitech,A40 Gaming Headset,Black,70.4,,,,  ,,
Logitech Anywhere 2S Wireless Mouse Black CN Spec,27-Oct,MCA,Logitech,Anywhere 2S Wireless Mouse,Black,45.2,,CN Spec,,  ,,
Logitech BCC950 ConferenceCam CN Spec,21-Dec,MCA,Logitech,BCC950 ConferenceCam,,193,,CN Spec,,  ,,
Logitech Brio 4K Pro Web Cam (C1000E),8-Dec,MCA,Logitech,Brio 4K Pro Web Cam (C1000E),,207.1,,,2 Days Booking,  ,,
Logitech C270 Web Cam CN Spec,7-Dec,MCA,Logitech,C270 Web Cam,,34.9,,CN Spec,,  ,,
Logitech C270I IPTV Web Cam Black CN Spec,14-Dec,MCA,Logitech,C270I IPTV Web Cam,Black,30.4,,CN Spec,,  ,,
Logitech C920 Webcam,21-Dec,MCA,Logitech,C920 Webcam,,91,,,,  ,,
Logitech C920E Webcam Black,21-Dec,MCA,Logitech,C920E Webcam,Black,85.9,,,,  ,,
Logitech C922 Pro Stream HD Webcam,11-Dec,MCA,Logitech,C922 Pro Stream HD Webcam,,91,,,,  ,,
Logitech C925e Webcam,11-Dec,MCA,Logitech,C925e Webcam,,90.4,,,,  ,,
Logitech C930C Web Cam Black CN Spec,7-Dec,MCA,Logitech,C930C Web Cam,Black,78.1,,CN Spec,,  ,,
Logitech Combo Touch for Ipad 7th Generation 920-009618,30-Oct,MCA,Logitech,Combo Touch for Ipad 7th Generation,,134.9,,920-009618,,  ,,
Logitech Combo Touch for iPad Air and Ipad Pro 10.5-inch 920-009637,30-Oct,MCA,Logitech,Combo Touch for iPad Air and Ipad Pro 10.5-inch,,134.9,,920-009637,,  ,,
Logitech ConferenceCam Connect CC2000e,27-Oct,MCA,Logitech,ConferenceCam Connect CC2000e,,315.5,,,,  ,,
Logitech Crayon Digital iPad Pencil 914-00037,30-Oct,MCA,Logitech,Crayon Digital iPad Pencil,,55.5,,914-00037,,  ,,
Logitech G PRO Wired Gaming Mouse 910-005445,11-Dec,,Logitech,G PRO Wired Gaming Mouse,,44.6,,910-005445,,  ,,N
"Logitech G PRO Wireless Gaming Mouse CN Spec, 910-005276",14-Dec,MCA,Logitech,G PRO Wireless Gaming Mouse,,91,,"CN Spec, 910-005276",,  ,,
Logitech G102 Lightsync Gaming Mouse Black CN Spec,16-Nov,MCA,Logitech,G102 Lightsync Gaming Mouse,Black,16.2,,CN Spec,,  ,,
Logitech G302 Gaming Mouse Black CN Spec,9-Nov,MCA,Logitech,G302 Gaming Mouse,Black,23.3,,CN Spec,,  ,,
Logitech G402 Hyperion Fury Gaming Mouse CN Spec,8-Dec,MCA,Logitech,G402 Hyperion Fury Gaming Mouse,,31,,CN Spec,,  ,,
"Logitech G502 HERO Wired Gaming Mouse Black CN Spec, 910-005474",10-Dec,MCA,Logitech,G502 HERO Wired Gaming Mouse,Black,45.2,,"CN Spec, 910-005474",,  ,,
Logitech G502 Lightspeed Wireless Gaming Mouse Black,21-Dec,MCA,Logitech,G502 Lightspeed Wireless Gaming Mouse,Black,91,,,,  ,,
Logitech G502 SE Hero Gaming Mouse,30-Nov,MCA,Logitech,G502 SE Hero Gaming Mouse,,43.3,,,,  ,,
Logitech G903 Lightspeed Wireless Gaming Mouse Black CN Spec,8-Dec,MCA,Logitech,G903 Lightspeed Wireless Gaming Mouse,Black,89.7,,CN Spec,,  ,,
Logitech H110 Earphone With Mic,8-Dec,MCA,Logitech,H110 Earphone With Mic,,9.7,,,,  ,,
Logitech H150 Streeo Headset,8-Dec,MCA,Logitech,H150 Streeo Headset,,13.6,,,,  ,,
Logitech H340 SB Computer Headset w/mic CN Spec,11-Dec,MCA,Logitech,H340 SB Computer Headset w/mic,,23.9,,CN Spec,,  ,,
Logitech H390 USB Headset,11-Dec,MCA,Logitech,H390 USB Headset,,30.4,,,,  ,,
Logitech iK1174 iPad Pro Case,30-Oct,MCA,Logitech,iK1174 iPad Pro Case,,94.2,,,,  ,,N
Logitech iK1274 iPad Pro Case,30-Oct,MCA,Logitech,iK1274 iPad Pro Case,,103.9,,,,  ,,N
Logitech K380 Multi-Device Bluetooth Keyboard Black CN Spec,7-Dec,MCA,Logitech,K380 Multi-Device Bluetooth Keyboard,Black,27.1,,CN Spec,,  ,,
Logitech K380 Multi-Device Bluetooth Keyboard Blue CN Spec,10-Dec,MCA,Logitech,K380 Multi-Device Bluetooth Keyboard,Blue,27.1,,CN Spec,,  ,,
Logitech K380 Multi-Device Bluetooth Keyboard Pink CN Spec,7-Dec,MCA,Logitech,K380 Multi-Device Bluetooth Keyboard,Pink,27.1,,CN Spec,,  ,,
Logitech K380 Multi-Device Bluetooth Keyboard Red CN Spec,7-Dec,MCA,Logitech,K380 Multi-Device Bluetooth Keyboard,Red,27.1,,CN Spec,,  ,,
Logitech K380 Multi-Device Bluetooth Keyboard White CN Spec,7-Dec,MCA,Logitech,K380 Multi-Device Bluetooth Keyboard,White,27.1,,CN Spec,,  ,,
Logitech K480 Multi-Device Keyboard Black,4-Dec,MCA,Logitech,K480 Multi-Device Keyboard,Black,22.6,,,,  ,,
Logitech K480 Multi-Device Keyboard White,4-Dec,MCA,Logitech,K480 Multi-Device Keyboard,White,22.6,,,,  ,,
Logitech Logitech StreamCam,23-Nov,,Logitech,Logitech StreamCam,,134.9,,,,  ,,
Logitech M100R Bluetooth Mouse Black CN Spec,8-Dec,MCA,Logitech,M100R Bluetooth Mouse,Black,7.8,,CN Spec,,  ,,
Logitech M185 Bluetooth Mouse Blue,8-Dec,MCA,Logitech,M185 Bluetooth Mouse,Blue,9.7,,,,  ,,N
Logitech M185 Bluetooth Mouse Grey,8-Dec,MCA,Logitech,M185 Bluetooth Mouse,Grey,9.7,,,,  ,,N
Logitech M185 Bluetooth Mouse Red,8-Dec,MCA,Logitech,M185 Bluetooth Mouse,Red,9.7,,,,  ,,N
Logitech M220 Bluetooth Mouse Grey CN Spec,22-Dec,MCA,Logitech,M220 Bluetooth Mouse,Grey,9.1,,CN Spec,,  ,,U
Logitech M220 Bluetooth Mouse Red,22-Dec,MCA,Logitech,M220 Bluetooth Mouse,Red,9.1,,,,  ,,U
Logitech M350 Pepple Bluetooth Mouse Black CN Spec,23-Nov,MCA,Logitech,M350 Pepple Bluetooth Mouse,Black,16.2,,CN Spec,,  ,,
Logitech M350 Pepple Bluetooth Mouse White CN Spec,23-Nov,MCA,Logitech,M350 Pepple Bluetooth Mouse,White,16.2,,CN Spec,,  ,,
Logitech M90 Mouse CN Spec,8-Dec,MCA,Logitech,M90 Mouse,,6.5,,CN Spec,,  ,,
Logitech Master 2S Wireless Mouse Black,23-Nov,MCA,Logitech,Master 2S Wireless Mouse,Black,59.9,,,,  ,,
Logitech Megaboom 3 Speaker Black,7-Dec,HA,Logitech,Megaboom 3 Speaker,Black,119.4,,,,  ,,N
Logitech Megaboom 3 Speaker Green,7-Dec,HA,Logitech,Megaboom 3 Speaker,Green,119.4,,,,  ,,
Logitech Megaboom 3 Speaker Purple,7-Dec,HA,Logitech,Megaboom 3 Speaker,Purple,119.4,,,,  ,,
Logitech Megaboom 3 Speaker Red,7-Dec,HA,Logitech,Megaboom 3 Speaker,Red,119.4,,,,  ,,
Logitech MX518 Mouse Black CN Spec,8-Dec,MCA,Logitech,MX518 Mouse,Black,28.4,,CN Spec,,  ,,
Logitech POWERED Wireless Charging Stand,30-Oct,MCA,Logitech,POWERED Wireless Charging Stand,,43.3,,,,  ,,N
Logitech PTZ Pro 2 ConferenceCam,4-Dec,MCA,Logitech,PTZ Pro 2 ConferenceCam,,447.1,,,,  ,,
Logitech R500 Professional Presenter Black CN Spec,8-Dec,HA,Logitech,R500 Professional Presenter,Black,34.2,,CN Spec,,  ,,
Logitech R500 Professional Presenter Grey CN Spec,8-Dec,MCA,Logitech,R500 Professional Presenter,Grey,34.2,,CN Spec,,  ,,
Logitech R800 Professional Presenter Black CN Spec,8-Dec,HA,Logitech,R800 Professional Presenter,Black,48.4,,CN Spec,,  ,,
Logitech Spotlight Presentation Remote Slate Asia Packing,8-Dec,HA,Logitech,Spotlight Presentation Remote,Slate,68.4,,Asia Packing,,  ,,
Logitech Z906 5.1 Surround Sound Speaker,15-Dec,HA,Logitech,Z906 5.1 Surround Sound Speaker,,205.2,,,,  ,,
Logitech Zone Wired Headset Teams Black 981-000873,30-Oct,MCA,Logitech,Zone Wired Headset Teams,Black,81.3,,981-000873,,  ,,
Logitech Zone Wired Headset UC Black 981-000878,30-Oct,MCA,Logitech,Zone Wired Headset UC,Black,81.3,,981-000878,,  ,,
Logitech Zone Wireless Headset Black 981-000800,30-Oct,MCA,Logitech,Zone Wireless Headset,Black,149.7,,981-000800,,  ,,
Logitech Zone Wireless Plus Headset Black 981-000809,30-Oct,MCA,Logitech,Zone Wireless Plus Headset,Black,184.6,,981-000809,,  ,,
Lotor 5in1 Multifunctional Automatic Yogurt Maker 1L TW-303ABR Brown,8-Dec,,Lotor,5in1 Multifunctional Automatic Yogurt Maker 1L TW-303ABR,Brown,18.8,,,,  ,,N
Lotor Automatic Electric Stewpot 1.2L LOT-D2 Brown,8-Dec,,Lotor,Automatic Electric Stewpot 1.2L LOT-D2,Brown,25.9,,,,  ,,N
Lotor Electric Steamer Milk Bottle Sterilzer ZDQ-01 Pink,8-Dec,,Lotor,Electric Steamer Milk Bottle Sterilzer ZDQ-01,Pink,18.8,,,,  ,,N
Lotor Meat Grinder 2L QSJ-2L Pink,8-Dec,,Lotor,Meat Grinder 2L QSJ-2L,Pink,26.5,,,,  ,,N
Lotor Mini Electric Stewpot 0.8L LOT-D08 Pink,8-Dec,,Lotor,Mini Electric Stewpot 0.8L LOT-D08,Pink,20.7,,,,  ,,N
Lotor Mini Soybean Milk Machine DJJ-10 Pink,8-Dec,,Lotor,Mini Soybean Milk Machine DJJ-10,Pink,31.7,,,,  ,,N
Lotor Multifucntional Mini Cooking Machine HC-302D Green,8-Dec,,Lotor,Multifucntional Mini Cooking Machine HC-302D,Green,25.9,,,,  ,,N
Lotor Multifunction Electric Zisha Stew Pot 0.8L 200W DDZ-8A Brown,8-Dec,,Lotor,Multifunction Electric Zisha Stew Pot 0.8L 200W DDZ-8A,Brown,22,,,,  ,,N
Lotor Multifunctional Electric Hot Pot 4L HG-35 Pink,8-Dec,,Lotor,Multifunctional Electric Hot Pot 4L HG-35,Pink,26.5,,,,  ,,N
Lotor Multifunctional Electric Hot Pot 5.5L HG-50 Pink,8-Dec,,Lotor,Multifunctional Electric Hot Pot 5.5L HG-50,Pink,34.2,,,,  ,,N
Lotor Multifunctional Glass Kettle 1.8L 800W LOT-H6PK Pink,8-Dec,,Lotor,Multifunctional Glass Kettle 1.8L 800W LOT-H6PK,Pink,31.7,,,,  ,,N
Lotor Multifunctional Meat Grinder 1.8L 200W ZN02-16QSJ Silver,8-Dec,,Lotor,Multifunctional Meat Grinder 1.8L 200W ZN02-16QSJ,Silver,31,,,,  ,,N
Lotor Non-stick Mini Electric Boiler 1.3L 60C HM-60C Pink,8-Dec,,Lotor,Non-stick Mini Electric Boiler 1.3L 60C HM-60C,Pink,20.7,,,,  ,,N
Lotor Non-stick Mini Electric Boiler 1.3L HM-70C Green,8-Dec,,Lotor,Non-stick Mini Electric Boiler 1.3L HM-70C,Green,22,,,,  ,,N
Lotor Non-stick Mini Electric Boiler 1.5L HM-820A Brown,8-Dec,,Lotor,Non-stick Mini Electric Boiler 1.5L HM-820A,Brown,25.9,,,,  ,,N
Lotor Portable Juice Blender 300ML LOT-G3PK Pink,8-Dec,,Lotor,Portable Juice Blender 300ML LOT-G3PK,Pink,18.8,,,,  ,,N
Lotor Sandwich Maker JBJ-C01 Green,8-Dec,,Lotor,Sandwich Maker JBJ-C01,Green,26.5,,,,  ,,N
Lotor Stainless Steel Electric Stew Pot 5.5L LOT-D7 Pink,8-Dec,,Lotor,Stainless Steel Electric Stew Pot 5.5L LOT-D7,Pink,50.4,,,,  ,,N
Marshall Emberton Portable Speaker Black,21-Dec,,Marshall,Emberton Portable Speaker,Black,147.8,,,,  ,,N
Marshall Major III Bluetooth Headphone Black,15-Dec,MCA,Marshall,Major III Bluetooth Headphone,Black,83.3,,,,  ,,
Marshall Mode In-Ear Headphone black and white,21-Dec,MCA,Marshall,Mode In-Ear Headphone,black and white,38.8,,,,  ,,N
Microsoft Classic IntelliMouse Black,5-Jun,MCA,Microsoft,Classic IntelliMouse,Black,34.9,,,,  ,,
Microsoft Office 365 Personal (12 months) US Version,9-Dec,MCA,Microsoft,Office 365 Personal (12 months) US Version,,11,,,,  ,,
Microsoft Surface Arc Mouse Black,20-Nov,MCA,Microsoft,Surface Arc Mouse,Black,60.7,,,,  ,,
Microsoft Surface Arc Mouse Ice Blue,8-Dec,MCA,Microsoft,Surface Arc Mouse,Ice Blue,58.8,,,,  ,,N
Microsoft Surface Arc Mouse Lilac,8-Dec,MCA,Microsoft,Surface Arc Mouse,Lilac,58.8,,,,  ,,N
Microsoft Surface Arc Mouse Sage,8-Dec,MCA,Microsoft,Surface Arc Mouse,Sage,58.8,,,,  ,,N
Microsoft Surface Dial,3-Nov,MCA,Microsoft,Surface Dial,,78.1,,,,  ,,
Microsoft Surface Dock 2,20-Nov,HA,Microsoft,Surface Dock 2,,195.5,,,,  ,,N
Microsoft Surface Duo 128GB (6GB RAM) TGL-00001 Glacier,15-Dec,MPT,Microsoft,Surface Duo 128GB (6GB RAM) TGL-00001,Glacier,"1,340.70",,,,  ,,
Microsoft Surface Duo 256GB (6GB RAM) TGM-00001 Glacier,15-Dec,MPT,Microsoft,Surface Duo 256GB (6GB RAM) TGM-00001,Glacier,"1,469.70",,,,  ,,
Microsoft Surface Go 2 128GB (8GB RAM) Win 10 Home Platinum,14-Dec,MCA,Microsoft,Surface Go 2 128GB (8GB RAM) Win 10 Home,Platinum,467.8,,,,  ,,
Microsoft Surface Go 2 64GB (4GB RAM) Win 10 Home Platinum,14-Dec,MCA,Microsoft,Surface Go 2 64GB (4GB RAM) Win 10 Home,Platinum,371,,,,  ,,
Microsoft Surface Go Signature Type Cover Ice Blue,5-Nov,MCA,Microsoft,Surface Go Signature Type Cover,Ice Blue,99.4,,,,  ,,N
Microsoft Surface Go Signature Type Cover Light Charcoal,5-Nov,MCA,Microsoft,Surface Go Signature Type Cover,Light Charcoal,99.4,,,,  ,,N
Microsoft Surface Go Signature Type Cover Platinum,3-Nov,MCA,Microsoft,Surface Go Signature Type Cover,Platinum,77.5,,,,  ,,
Microsoft Surface Go Type Cover Black,3-Nov,MCA,Microsoft,Surface Go Type Cover,Black,59.9,,,,  ,,
Microsoft Surface Laptop 3 13 inch i5 128GB (8GB RAM) Platinum Brown Box,14-Dec,MCA,Microsoft,Surface Laptop 3 13 inch i5 128GB (8GB RAM),Platinum,843.9,,Brown Box,,  ,,
Microsoft Surface Laptop 3 13 inch i5 128GB (8GB RAM) VGY-00001 Platinum,14-Dec,MCA,Microsoft,Surface Laptop 3 13 inch i5 128GB (8GB RAM) VGY-00001,Platinum,828.4,,,,  ,,
Microsoft Surface Laptop Go i5 128G (8GB RAM) TNU-00018 Platinum,19-Nov,MCA,Microsoft,Surface Laptop Go  i5 128G (8GB RAM) TNU-00018,Platinum,727.8,,,,  ,,N
Microsoft Surface Laptop Go i5 128G (8GB RAM) TNU-00032 Ice Blue,19-Nov,MCA,Microsoft,Surface Laptop Go  i5 128G (8GB RAM) TNU-00032,Ice Blue,727.8,,,,  ,,N
Microsoft Surface Laptop Go i5 128G (8GB RAM) TNU-00043 Sandstone,19-Nov,MCA,Microsoft,Surface Laptop Go  i5 128G (8GB RAM) TNU-00043,Sandstone,727.8,,,,  ,,N
Microsoft Surface Laptop Go i5 256G (16GB RAM) Platinum,8-Dec,MCA,Microsoft,Surface Laptop Go  i5 256G (16GB RAM),Platinum,"1,065.90",,,,  ,,N
Microsoft Surface Laptop Go i5 256G (8GB RAM) TNV-00018 Platinum,19-Nov,MCA,Microsoft,Surface Laptop Go  i5 256G (8GB RAM) TNV-00018,Platinum,881.3,,,,  ,,N
Microsoft Surface Laptop Go i5 256G (8GB RAM) TNV-00032 Ice Blue,19-Nov,MCA,Microsoft,Surface Laptop Go  i5 256G (8GB RAM) TNV-00032,Ice Blue,881.3,,,,  ,,N
Microsoft Surface Laptop Go i5 256G (8GB RAM) TNV-00043 Sandstone,19-Nov,MCA,Microsoft,Surface Laptop Go  i5 256G (8GB RAM) TNV-00043,Sandstone,881.3,,,,  ,,N
Microsoft Surface Pen Ice Blue,14-Dec,MCA,Microsoft,Surface Pen,Ice Blue,77.5,,,,  ,,
Microsoft Surface Pen Platinum,14-Dec,MCA,Microsoft,Surface Pen,Platinum,77.5,,,,  ,,
Microsoft Surface Pen Poppy Red,14-Dec,MCA,Microsoft,Surface Pen,Poppy Red,77.5,,,,  ,,
Microsoft Surface Pro 6 i7 1TB (16GB RAM) Commercial Platinum,1-Dec,MCA,Microsoft,Surface Pro 6 i7 1TB (16GB RAM) Commercial,Platinum,"1,170.40",,,,  ,,N
Microsoft Surface Pro 7 I3 128GB (4GB RAM) VDH-00001,16-Nov,MCA,Microsoft,Surface Pro 7 I3 128GB (4GB RAM) VDH-00001,,525.9,,,,  ,,
